"DepHour","Origin","OrigLong","OrigLat","ArrHour","Dest","DestLong","DestLat","n"
"18","MKE",-87.89,42.94,"19","DEN",-104.67,39.86,86
"13","MKE",-87.89,42.94,"15","DTW",-83.35,42.21,165
"11","MKE",-87.89,42.94,"13","CLE",-81.84,41.41,31
"17","MKE",-87.89,42.94,"19","MCI",-94.71,39.29,84
"07","MKE",-87.89,42.94,"08","ORD",-87.90,41.97,78
"18","MKE",-87.89,42.94,"20","LGA",-73.87,40.77,47
"20","MKE",-87.89,42.94,"21","ORD",-87.90,41.97,87
"15","MKE",-87.89,42.94,"16","IND",-86.29,39.71,24
"17","MKE",-87.89,42.94,"20","LGA",-73.87,40.77,21
"07","MKE",-87.89,42.94,"10","LGA",-73.87,40.77,71
"16","MKE",-87.89,42.94,"17","MSP",-93.22,44.88,58
"07","MKE",-87.89,42.94,"12","ORD",-87.90,41.97,1
"07","MKE",-87.89,42.94,"08","IND",-86.29,39.71,68
"08","MKE",-87.89,42.94,"09","ORD",-87.90,41.97,86
"07","MKE",-87.89,42.94,"08","MSP",-93.22,44.88,89
"09","MKE",-87.89,42.94,"11","LAX",-118.40,33.94,73
"15","MKE",-87.89,42.94,"17","IND",-86.29,39.71,67
"15","MKE",-87.89,42.94,"16","MSP",-93.22,44.88,1
"07","MKE",-87.89,42.94,"07","IND",-86.29,39.71,24
"10","MKE",-87.89,42.94,"11","MSP",-93.22,44.88,141
"12","MKE",-87.89,42.94,"13","MSP",-93.22,44.88,89
"14","MKE",-87.89,42.94,"17","LGA",-73.87,40.77,76
"17","MKE",-87.89,42.94,"18","ORD",-87.90,41.97,87
"16","MKE",-87.89,42.94,"18","MSP",-93.22,44.88,30
"17","MKE",-87.89,42.94,"19","MEM",-89.97,35.04,86
"16","MKE",-87.89,42.94,"16","ORD",-87.90,41.97,88
"07","MKE",-87.89,42.94,"09","MCI",-94.71,39.29,85
"09","MKE",-87.89,42.94,"11","MEM",-89.97,35.04,85
"06","MKE",-87.89,42.94,"08","MEM",-89.97,35.04,87
"13","MKE",-87.89,42.94,"14","MEM",-89.97,35.04,86
"19","MKE",-87.89,42.94,"20","MSP",-93.22,44.88,83
"12","MLB",-80.64,28.10,"13","RDU",-78.78,35.87,91
"07","MLB",-80.64,28.10,"07","DAB",-81.05,29.17,89
"18","MLB",-80.64,28.10,"18","DAB",-81.05,29.17,12
"09","MLB",-80.64,28.10,"11","ATL",-84.42,33.63,83
"17","MLB",-80.64,28.10,"18","DAB",-81.05,29.17,74
"17","MLB",-80.64,28.10,"17","DAB",-81.05,29.17,15
"13","MLB",-80.64,28.10,"14","ATL",-84.42,33.63,43
"13","MLB",-80.64,28.10,"15","ATL",-84.42,33.63,46
"15","MLB",-80.64,28.10,"17","EWR",-74.16,40.69,13
"11","MLB",-80.64,28.10,"12","ATL",-84.42,33.63,88
"07","MLB",-80.64,28.10,"08","ATL",-84.42,33.63,92
"08","MLB",-80.64,28.10,"09","ATL",-84.42,33.63,79
"17","MLB",-80.64,28.10,"18","ATL",-84.42,33.63,176
"13","MLB",-80.64,28.10,"15","JFK",-73.77,40.63,14
"12","MLB",-80.64,28.10,"14","LGA",-73.87,40.77,74
"20","MLB",-80.64,28.10,"20","MCO",-81.30,28.42,15
"19","MLB",-80.64,28.10,"20","MCO",-81.30,28.42,72
"12","MLI",-90.50,41.44,"13","STL",-90.37,38.74,63
"13","MLI",-90.50,41.44,"13","STL",-90.37,38.74,24
"17","MLI",-90.50,41.44,"17","STL",-90.37,38.74,76
"15","MLI",-90.50,41.44,"16","STL",-90.37,38.74,63
"19","MLI",-90.50,41.44,"19","PIA",-89.69,40.66,71
"17","MLI",-90.50,41.44,"17","PIA",-89.69,40.66,45
"11","MLI",-90.50,41.44,"12","STL",-90.37,38.74,91
"22","MLI",-90.50,41.44,"22","PIA",-89.69,40.66,58
"19","MLI",-90.50,41.44,"20","PIA",-89.69,40.66,11
"14","MLI",-90.50,41.44,"15","PIA",-89.69,40.66,89
"13","MLI",-90.50,41.44,"13","PIA",-89.69,40.66,59
"15","MLI",-90.50,41.44,"15","PHX",-112.01,33.43,1
"07","MLI",-90.50,41.44,"08","STL",-90.37,38.74,15
"07","MLI",-90.50,41.44,"07","STL",-90.37,38.74,77
"11","MLI",-90.50,41.44,"12","PIA",-89.69,40.66,25
"08","MLI",-90.50,41.44,"08","PIA",-89.69,40.66,54
"08","MLI",-90.50,41.44,"08","STL",-90.37,38.74,75
"14","MLI",-90.50,41.44,"15","DSM",-93.66,41.53,28
"09","MLI",-90.50,41.44,"10","CID",-91.71,41.88,89
"15","MLI",-90.50,41.44,"16","FSD",-96.74,43.58,83
"12","MLI",-90.50,41.44,"15","DTW",-83.35,42.21,3
"07","MLI",-90.50,41.44,"07","CID",-91.71,41.88,1
"06","MLI",-90.50,41.44,"06","DSM",-93.66,41.53,30
"15","MLI",-90.50,41.44,"16","DEN",-104.67,39.86,58
"21","MLI",-90.50,41.44,"22","CID",-91.71,41.88,74
"14","MLI",-90.50,41.44,"14","CID",-91.71,41.88,23
"07","MLI",-90.50,41.44,"08","DEN",-104.67,39.86,58
"17","MLI",-90.50,41.44,"18","CID",-91.71,41.88,87
"07","MLI",-90.50,41.44,"08","OMA",-95.89,41.30,79
"15","MLI",-90.50,41.44,"15","OMA",-95.89,41.30,41
"10","MLI",-90.50,41.44,"11","MSP",-93.22,44.88,83
"07","MLI",-90.50,41.44,"08","MSP",-93.22,44.88,76
"16","MLI",-90.50,41.44,"17","MSP",-93.22,44.88,88
"14","MLI",-90.50,41.44,"15","OMA",-95.89,41.30,40
"08","MLI",-90.50,41.44,"09","MSP",-93.22,44.88,1
"06","MLU",-92.03,32.51,"06","SHV",-93.82,32.44,89
"09","MLU",-92.03,32.51,"09","PNS",-87.18,30.47,17
"09","MLU",-92.03,32.51,"10","PNS",-87.18,30.47,74
"16","MLU",-92.03,32.51,"16","SHV",-93.82,32.44,91
"13","MLU",-92.03,32.51,"14","DFW",-97.03,32.89,89
"15","MLU",-92.03,32.51,"17","ATL",-84.42,33.63,86
"20","MLU",-92.03,32.51,"21","DFW",-97.03,32.89,85
"06","MLU",-92.03,32.51,"07","JAN",-90.07,32.31,16
"19","MLU",-92.03,32.51,"19","JAN",-90.07,32.31,91
"15","MOB",-88.24,30.69,"16","PNS",-87.18,30.47,16
"08","MOB",-88.24,30.69,"10","SHV",-93.82,32.44,17
"12","MOB",-88.24,30.69,"13","SHV",-93.82,32.44,90
"16","MOB",-88.24,30.69,"17","ATL",-84.42,33.63,16
"11","MOB",-88.24,30.69,"13","ATL",-84.42,33.63,85
"19","MOB",-88.24,30.69,"21","ATL",-84.42,33.63,73
"07","MOB",-88.24,30.69,"09","ATL",-84.42,33.63,92
"16","MOB",-88.24,30.69,"17","BNA",-86.67,36.12,85
"06","MOB",-88.24,30.69,"08","ATL",-84.42,33.63,84
"16","MOB",-88.24,30.69,"18","ATL",-84.42,33.63,84
"17","MOB",-88.24,30.69,"19","ATL",-84.42,33.63,76
"09","MOB",-88.24,30.69,"10","ATL",-84.42,33.63,1
"13","MOB",-88.24,30.69,"15","ATL",-84.42,33.63,71
"14","MOB",-88.24,30.69,"16","ATL",-84.42,33.63,103
"15","MOB",-88.24,30.69,"17","ATL",-84.42,33.63,44
"20","MOB",-88.24,30.69,"22","ATL",-84.42,33.63,17
"16","MOB",-88.24,30.69,"17","DFW",-97.03,32.89,92
"06","MOB",-88.24,30.69,"07","BNA",-86.67,36.12,15
"06","MOB",-88.24,30.69,"08","BNA",-86.67,36.12,77
"09","MOB",-88.24,30.69,"11","ATL",-84.42,33.63,171
"11","MOB",-88.24,30.69,"12","BNA",-86.67,36.12,90
"14","MOB",-88.24,30.69,"15","MEM",-89.97,35.04,58
"07","MOB",-88.24,30.69,"08","MEM",-89.97,35.04,78
"13","MOB",-88.24,30.69,"14","MEM",-89.97,35.04,29
"10","MOB",-88.24,30.69,"11","MEM",-89.97,35.04,83
"18","MOB",-88.24,30.69,"19","MEM",-89.97,35.04,80
"19","MOB",-88.24,30.69,"19","MLU",-92.03,32.51,71
"15","MOB",-88.24,30.69,"16","IAH",-95.34,29.98,71
"07","MOB",-88.24,30.69,"08","IAH",-95.34,29.98,85
"07","MOB",-88.24,30.69,"08","JAN",-90.07,32.31,91
"19","MOB",-88.24,30.69,"20","MLU",-92.03,32.51,16
"08","MOB",-88.24,30.69,"09","JAN",-90.07,32.31,74
"15","MOT",-101.27,48.25,"15","BIS",-100.74,46.77,90
"06","MOT",-101.27,48.25,"07","BIS",-100.74,46.77,90
"08","MOT",-101.27,48.25,"09","DEN",-104.67,39.86,1
"14","MOT",-101.27,48.25,"15","BIS",-100.74,46.77,88
"15","MOT",-101.27,48.25,"15","DEN",-104.67,39.86,1
"06","MOT",-101.27,48.25,"07","MSP",-93.22,44.88,91
"11","MOT",-101.27,48.25,"12","MSP",-93.22,44.88,86
"13","MRY",-121.84,36.58,"14","SFO",-122.37,37.61,26
"06","MRY",-121.84,36.58,"07","SFO",-122.37,37.61,76
"20","MRY",-121.84,36.58,"20","SFO",-122.37,37.61,24
"14","MRY",-121.84,36.58,"14","SFO",-122.37,37.61,56
"15","MRY",-121.84,36.58,"16","SFO",-122.37,37.61,29
"12","MRY",-121.84,36.58,"12","SFO",-122.37,37.61,30
"07","MRY",-121.84,36.58,"07","SFO",-122.37,37.61,30
"13","MRY",-121.84,36.58,"14","BFL",-119.05,35.43,29
"16","MRY",-121.84,36.58,"17","LAX",-118.40,33.94,29
"13","MRY",-121.84,36.58,"14","LAX",-118.40,33.94,54
"07","MRY",-121.84,36.58,"07","LAX",-118.40,33.94,88
"08","MRY",-121.84,36.58,"09","LAX",-118.40,33.94,52
"14","MRY",-121.84,36.58,"15","LAX",-118.40,33.94,66
"18","MRY",-121.84,36.58,"19","LAX",-118.40,33.94,160
"12","MRY",-121.84,36.58,"13","LAX",-118.40,33.94,21
"09","MRY",-121.84,36.58,"10","LAX",-118.40,33.94,25
"10","MRY",-121.84,36.58,"11","LAX",-118.40,33.94,90
"08","MRY",-121.84,36.58,"10","LAX",-118.40,33.94,3
"11","MSN",-89.33,43.13,"12","STL",-90.37,38.74,92
"16","MSN",-89.33,43.13,"18","STL",-90.37,38.74,87
"06","MSN",-89.33,43.13,"07","STL",-90.37,38.74,89
"09","MSN",-89.33,43.13,"11","DTW",-83.35,42.21,91
"06","MSN",-89.33,43.13,"08","DEN",-104.67,39.86,29
"06","MSN",-89.33,43.13,"08","DTW",-83.35,42.21,78
"19","MSN",-89.33,43.13,"21","DTW",-83.35,42.21,2
"06","MSN",-89.33,43.13,"07","DEN",-104.67,39.86,60
"18","MSN",-89.33,43.13,"20","DTW",-83.35,42.21,68
"13","MSN",-89.33,43.13,"15","DTW",-83.35,42.21,87
"14","MSN",-89.33,43.13,"15","DEN",-104.67,39.86,90
"07","MSN",-89.33,43.13,"08","MSP",-93.22,44.88,88
"16","MSN",-89.33,43.13,"17","MSP",-93.22,44.88,88
"10","MSN",-89.33,43.13,"11","MSP",-93.22,44.88,85
"19","MSN",-89.33,43.13,"19","MSP",-93.22,44.88,56
"19","MSN",-89.33,43.13,"20","MSP",-93.22,44.88,27
"07","MSO",-114.09,46.91,"08","SLC",-111.97,40.78,91
"14","MSO",-114.09,46.91,"15","SLC",-111.97,40.78,91
"18","MSO",-114.09,46.91,"19","SLC",-111.97,40.78,71
"16","MSO",-114.09,46.91,"17","GTF",-111.37,47.48,14
"08","MSO",-114.09,46.91,"08","GTF",-111.37,47.48,88
"10","MSO",-114.09,46.91,"10","BIL",-108.54,45.80,90
"12","MSO",-114.09,46.91,"13","GTF",-111.37,47.48,91
"15","MSO",-114.09,46.91,"16","BIL",-108.54,45.80,83
"07","MSO",-114.09,46.91,"07","BZN",-111.15,45.77,89
"10","MSP",-93.22,44.88,"12","STL",-90.37,38.74,87
"18","MSP",-93.22,44.88,"16","SMF",-121.59,38.69,1
"13","MSP",-93.22,44.88,"16","PIT",-80.23,40.49,85
"13","MSP",-93.22,44.88,"17","TPA",-82.53,27.97,90
"18","MSP",-93.22,44.88,"20","SMF",-121.59,38.69,79
"09","MSP",-93.22,44.88,"10","SAN",-117.19,32.73,87
"21","MSP",-93.22,44.88,"22","RST",-92.50,43.90,84
"16","MSP",-93.22,44.88,"17","RST",-92.50,43.90,37
"09","MSP",-93.22,44.88,"10","RST",-92.50,43.90,75
"12","MSP",-93.22,44.88,"12","RST",-92.50,43.90,78
"09","MSP",-93.22,44.88,"10","SNA",-117.86,33.67,29
"09","MSP",-93.22,44.88,"11","SNA",-117.86,33.67,54
"19","MSP",-93.22,44.88,"20","SNA",-117.86,33.67,50
"18","MSP",-93.22,44.88,"20","SNA",-117.86,33.67,22
"18","MSP",-93.22,44.88,"19","RST",-92.50,43.90,89
"19","MSP",-93.22,44.88,"20","SAN",-117.19,32.73,56
"20","MSP",-93.22,44.88,"21","SLC",-111.97,40.78,53
"18","MSP",-93.22,44.88,"20","SLC",-111.97,40.78,45
"06","MSP",-93.22,44.88,"08","SLC",-111.97,40.78,72
"08","MSP",-93.22,44.88,"10","SLC",-111.97,40.78,92
"19","MSP",-93.22,44.88,"20","SLC",-111.97,40.78,131
"09","MSP",-93.22,44.88,"10","TUS",-110.94,32.11,23
"13","MSP",-93.22,44.88,"14","STL",-90.37,38.74,83
"14","MSP",-93.22,44.88,"16","PHX",-112.01,33.43,66
"09","MSP",-93.22,44.88,"11","TUS",-110.94,32.11,62
"19","MSP",-93.22,44.88,"20","PHX",-112.01,33.43,24
"12","MSP",-93.22,44.88,"15","PIT",-80.23,40.49,61
"09","MSP",-93.22,44.88,"10","SMF",-121.59,38.69,26
"09","MSP",-93.22,44.88,"12","PIT",-80.23,40.49,90
"14","MSP",-93.22,44.88,"15","PHX",-112.01,33.43,21
"19","MSP",-93.22,44.88,"21","PHX",-112.01,33.43,63
"09","MSP",-93.22,44.88,"11","SMF",-121.59,38.69,53
"11","MSP",-93.22,44.88,"14","PIT",-80.23,40.49,31
"12","MSP",-93.22,44.88,"14","SLC",-111.97,40.78,17
"09","MSP",-93.22,44.88,"11","SLC",-111.97,40.78,71
"15","MSP",-93.22,44.88,"17","SLC",-111.97,40.78,14
"07","MSP",-93.22,44.88,"09","STL",-90.37,38.74,130
"09","MSP",-93.22,44.88,"10","RNO",-119.76,39.49,84
"18","MSP",-93.22,44.88,"20","SAN",-117.19,32.73,30
"13","MSP",-93.22,44.88,"15","SLC",-111.97,40.78,73
"19","MSP",-93.22,44.88,"20","SEA",-122.30,47.44,80
"21","MSP",-93.22,44.88,"23","SFO",-122.37,37.61,70
"17","MSP",-93.22,44.88,"19","PIT",-80.23,40.49,31
"09","MSP",-93.22,44.88,"11","SFO",-122.37,37.61,84
"08","MSP",-93.22,44.88,"09","STL",-90.37,38.74,24
"14","MSP",-93.22,44.88,"16","SFO",-122.37,37.61,84
"19","MSP",-93.22,44.88,"20","SFO",-122.37,37.61,54
"12","MSP",-93.22,44.88,"13","SEA",-122.30,47.44,81
"17","MSP",-93.22,44.88,"18","STL",-90.37,38.74,57
"09","MSP",-93.22,44.88,"11","SEA",-122.30,47.44,61
"09","MSP",-93.22,44.88,"10","SEA",-122.30,47.44,23
"19","MSP",-93.22,44.88,"21","SFO",-122.37,37.61,25
"19","MSP",-93.22,44.88,"19","RAP",-103.05,44.04,78
"12","MSP",-93.22,44.88,"12","RAP",-103.05,44.04,83
"21","MSP",-93.22,44.88,"23","SEA",-122.30,47.44,83
"17","MSP",-93.22,44.88,"19","STL",-90.37,38.74,106
"17","MSP",-93.22,44.88,"20","PIT",-80.23,40.49,85
"21","MSP",-93.22,44.88,"23","STL",-90.37,38.74,85
"14","MSP",-93.22,44.88,"17","SEA",-122.30,47.44,2
"14","MSP",-93.22,44.88,"16","SEA",-122.30,47.44,83
"12","MSP",-93.22,44.88,"13","SFO",-122.37,37.61,30
"16","MSP",-93.22,44.88,"17","STL",-90.37,38.74,23
"08","MSP",-93.22,44.88,"10","STL",-90.37,38.74,88
"12","MSP",-93.22,44.88,"14","SFO",-122.37,37.61,57
"16","MSP",-93.22,44.88,"18","STL",-90.37,38.74,63
"14","MSP",-93.22,44.88,"15","STL",-90.37,38.74,89
"21","MSP",-93.22,44.88,"22","DLH",-92.19,46.84,84
"06","MSP",-93.22,44.88,"08","DTW",-83.35,42.21,85
"08","MSP",-93.22,44.88,"10","DTW",-83.35,42.21,78
"08","MSP",-93.22,44.88,"11","DTW",-83.35,42.21,59
"11","MSP",-93.22,44.88,"14","DTW",-83.35,42.21,84
"17","MSP",-93.22,44.88,"20","ATL",-84.42,33.63,135
"18","MSP",-93.22,44.88,"20","GTF",-111.37,47.48,89
"14","MSP",-93.22,44.88,"16","DFW",-97.03,32.89,170
"09","MSP",-93.22,44.88,"10","DLH",-92.19,46.84,89
"12","MSP",-93.22,44.88,"13","DSM",-93.66,41.53,28
"13","MSP",-93.22,44.88,"16","BWI",-76.66,39.17,80
"18","MSP",-93.22,44.88,"19","DSM",-93.66,41.53,85
"09","MSP",-93.22,44.88,"10","GTF",-111.37,47.48,86
"12","MSP",-93.22,44.88,"13","HDN",-107.21,40.48,6
"16","MSP",-93.22,44.88,"20","ATL",-84.42,33.63,24
"17","MSP",-93.22,44.88,"21","BWI",-76.66,39.17,23
"19","MSP",-93.22,44.88,"20","BZN",-111.15,45.77,25
"12","MSP",-93.22,44.88,"12","DSM",-93.66,41.53,55
"16","MSP",-93.22,44.88,"19","ATL",-84.42,33.63,90
"13","MSP",-93.22,44.88,"15","DTW",-83.35,42.21,86
"18","MSP",-93.22,44.88,"20","BZN",-111.15,45.77,55
"19","MSP",-93.22,44.88,"19","DLH",-92.19,46.84,28
"18","MSP",-93.22,44.88,"19","DLH",-92.19,46.84,57
"09","MSP",-93.22,44.88,"10","DSM",-93.66,41.53,75
"17","MSP",-93.22,44.88,"20","BWI",-76.66,39.17,58
"13","MSP",-93.22,44.88,"13","DLH",-92.19,46.84,27
"21","MSP",-93.22,44.88,"22","DSM",-93.66,41.53,82
"13","MSP",-93.22,44.88,"14","DLH",-92.19,46.84,60
"09","MSP",-93.22,44.88,"10","DEN",-104.67,39.86,90
"15","MSP",-93.22,44.88,"19","BOS",-71.00,42.36,55
"09","MSP",-93.22,44.88,"10","BIL",-108.54,45.80,81
"15","MSP",-93.22,44.88,"18","BOS",-71.00,42.36,29
"19","MSP",-93.22,44.88,"19","BIL",-108.54,45.80,4
"14","MSP",-93.22,44.88,"15","BIL",-108.54,45.80,78
"13","MSP",-93.22,44.88,"16","DCA",-77.03,38.85,88
"19","MSP",-93.22,44.88,"20","BIL",-108.54,45.80,24
"13","MSP",-93.22,44.88,"17","DCA",-77.03,38.85,86
"12","MSP",-93.22,44.88,"13","BIS",-100.74,46.77,86
"09","MSP",-93.22,44.88,"10","BIS",-100.74,46.77,85
"18","MSP",-93.22,44.88,"20","BIS",-100.74,46.77,29
"19","MSP",-93.22,44.88,"20","BIS",-100.74,46.77,53
"07","MSP",-93.22,44.88,"07","DEN",-104.67,39.86,148
"14","MSP",-93.22,44.88,"15","BIS",-100.74,46.77,67
"18","MSP",-93.22,44.88,"19","BIL",-108.54,45.80,49
"17","MSP",-93.22,44.88,"20","CMH",-82.89,39.99,73
"21","MSP",-93.22,44.88,"22","EAU",-91.48,44.86,76
"17","MSP",-93.22,44.88,"18","CWA",-89.66,44.77,81
"11","MSP",-93.22,44.88,"15","ATL",-84.42,33.63,86
"12","MSP",-93.22,44.88,"15","ATL",-84.42,33.63,1
"13","MSP",-93.22,44.88,"15","CMH",-82.89,39.99,87
"13","MSP",-93.22,44.88,"16","ATL",-84.42,33.63,83
"17","MSP",-93.22,44.88,"21","BDL",-72.68,41.93,65
"11","MSP",-93.22,44.88,"14","DCA",-77.03,38.85,83
"18","MSP",-93.22,44.88,"21","EWR",-74.16,40.69,79
"18","MSP",-93.22,44.88,"19","ATL",-84.42,33.63,1
"15","MSP",-93.22,44.88,"16","DEN",-104.67,39.86,144
"06","MSP",-93.22,44.88,"07","DEN",-104.67,39.86,29
"13","MSP",-93.22,44.88,"15","DAY",-84.21,39.90,83
"08","MSP",-93.22,44.88,"11","ATL",-84.42,33.63,81
"17","MSP",-93.22,44.88,"20","DAY",-84.21,39.90,27
"18","MSP",-93.22,44.88,"19","FAR",-96.81,46.92,84
"13","MSP",-93.22,44.88,"16","EWR",-74.16,40.69,90
"08","MSP",-93.22,44.88,"11","DCA",-77.03,38.85,58
"17","MSP",-93.22,44.88,"20","CVG",-84.66,39.04,77
"07","MSP",-93.22,44.88,"11","EWR",-74.16,40.69,84
"18","MSP",-93.22,44.88,"21","DCA",-77.03,38.85,86
"09","MSP",-93.22,44.88,"12","CVG",-84.66,39.04,74
"14","MSP",-93.22,44.88,"15","FAR",-96.81,46.92,86
"06","MSP",-93.22,44.88,"10","ATL",-84.42,33.63,89
"21","MSP",-93.22,44.88,"22","FAR",-96.81,46.92,79
"15","MSP",-93.22,44.88,"17","CVG",-84.66,39.04,89
"09","MSP",-93.22,44.88,"10","FAR",-96.81,46.92,89
"12","MSP",-93.22,44.88,"13","FAR",-96.81,46.92,83
"07","MSP",-93.22,44.88,"08","CWA",-89.66,44.77,62
"14","MSP",-93.22,44.88,"15","CWA",-89.66,44.77,75
"11","MSP",-93.22,44.88,"13","BNA",-86.67,36.12,85
"12","MSP",-93.22,44.88,"12","DEN",-104.67,39.86,51
"19","MSP",-93.22,44.88,"19","EAU",-91.48,44.86,84
"13","MSP",-93.22,44.88,"15","CVG",-84.66,39.04,18
"09","MSP",-93.22,44.88,"11","CVG",-84.66,39.04,16
"12","MSP",-93.22,44.88,"13","DEN",-104.67,39.86,116
"13","MSP",-93.22,44.88,"16","CVG",-84.66,39.04,79
"13","MSP",-93.22,44.88,"16","BOS",-71.00,42.36,49
"12","MSP",-93.22,44.88,"15","EWR",-74.16,40.69,86
"21","MSP",-93.22,44.88,"01","EWR",-74.16,40.69,70
"17","MSP",-93.22,44.88,"20","DCA",-77.03,38.85,86
"10","MSP",-93.22,44.88,"11","DEN",-104.67,39.86,169
"07","MSP",-93.22,44.88,"11","DCA",-77.03,38.85,25
"07","MSP",-93.22,44.88,"09","BNA",-86.67,36.12,89
"06","MSP",-93.22,44.88,"09","ATL",-84.42,33.63,91
"08","MSP",-93.22,44.88,"11","BOS",-71.00,42.36,85
"11","MSP",-93.22,44.88,"13","CVG",-84.66,39.04,70
"13","MSP",-93.22,44.88,"17","BOS",-71.00,42.36,11
"19","MSP",-93.22,44.88,"20","GEG",-117.53,47.61,79
"18","MSP",-93.22,44.88,"19","DEN",-104.67,39.86,218
"10","MSP",-93.22,44.88,"13","DTW",-83.35,42.21,81
"21","MSP",-93.22,44.88,"22","GFK",-97.17,47.94,47
"08","MSP",-93.22,44.88,"10","CLE",-81.84,41.41,74
"14","MSP",-93.22,44.88,"15","GFK",-97.17,47.94,88
"18","MSP",-93.22,44.88,"19","GFK",-97.17,47.94,83
"07","MSP",-93.22,44.88,"08","GRB",-88.12,44.48,76
"19","MSP",-93.22,44.88,"19","GEG",-117.53,47.61,4
"13","MSP",-93.22,44.88,"14","GRB",-88.12,44.48,81
"09","MSP",-93.22,44.88,"11","DTW",-83.35,42.21,27
"13","MSP",-93.22,44.88,"16","CLE",-81.84,41.41,56
"09","MSP",-93.22,44.88,"10","GEG",-117.53,47.61,80
"17","MSP",-93.22,44.88,"20","CLE",-81.84,41.41,82
"17","MSP",-93.22,44.88,"20","DTW",-83.35,42.21,84
"16","MSP",-93.22,44.88,"19","DTW",-83.35,42.21,83
"09","MSP",-93.22,44.88,"10","GFK",-97.17,47.94,84
"17","MSP",-93.22,44.88,"18","BNA",-86.67,36.12,73
"17","MSP",-93.22,44.88,"19","BNA",-86.67,36.12,12
"18","MSP",-93.22,44.88,"20","DFW",-97.03,32.89,25
"17","MSP",-93.22,44.88,"19","GRR",-85.52,42.88,3
"18","MSP",-93.22,44.88,"20","GRR",-85.52,42.88,54
"18","MSP",-93.22,44.88,"21","DFW",-97.03,32.89,55
"17","MSP",-93.22,44.88,"20","GRR",-85.52,42.88,25
"13","MSP",-93.22,44.88,"15","CLE",-81.84,41.41,30
"08","MSP",-93.22,44.88,"10","GRR",-85.52,42.88,69
"17","MSP",-93.22,44.88,"19","ATW",-88.51,44.25,77
"18","MSP",-93.22,44.88,"18","GRB",-88.12,44.48,28
"13","MSP",-93.22,44.88,"14","CID",-91.71,41.88,82
"16","MSP",-93.22,44.88,"19","DFW",-97.03,32.89,90
"17","MSP",-93.22,44.88,"18","CID",-91.71,41.88,77
"21","MSP",-93.22,44.88,"22","GRB",-88.12,44.48,83
"18","MSP",-93.22,44.88,"19","GRB",-88.12,44.48,54
"13","MSP",-93.22,44.88,"15","GRR",-85.52,42.88,81
"11","MSP",-93.22,44.88,"14","ATL",-84.42,33.63,83
"14","MSP",-93.22,44.88,"15","DEN",-104.67,39.86,85
"18","MSP",-93.22,44.88,"20","DAY",-84.21,39.90,48
"17","MSP",-93.22,44.88,"20","AZO",-85.55,42.23,46
"17","MSP",-93.22,44.88,"19","AZO",-85.55,42.23,31
"19","MSP",-93.22,44.88,"21","DTW",-83.35,42.21,69
"07","MSP",-93.22,44.88,"08","ATW",-88.51,44.25,59
"13","MSP",-93.22,44.88,"16","BDL",-72.68,41.93,79
"13","MSP",-93.22,44.88,"15","AZO",-85.55,42.23,84
"15","MSP",-93.22,44.88,"15","DEN",-104.67,39.86,28
"17","MSP",-93.22,44.88,"21","BOS",-71.00,42.36,84
"19","MSP",-93.22,44.88,"21","ANC",-149.99,61.17,28
"19","MSP",-93.22,44.88,"20","DEN",-104.67,39.86,30
"21","MSP",-93.22,44.88,"00","DTW",-83.35,42.21,68
"13","MSP",-93.22,44.88,"14","EAU",-91.48,44.86,74
"17","MSP",-93.22,44.88,"21","CLT",-80.94,35.21,89
"09","MSP",-93.22,44.88,"10","FSD",-96.74,43.58,79
"09","MSP",-93.22,44.88,"10","EAU",-91.48,44.86,79
"21","MSP",-93.22,44.88,"22","ATW",-88.51,44.25,70
"14","MSP",-93.22,44.88,"15","ATW",-88.51,44.25,87
"17","MSP",-93.22,44.88,"18","ATW",-88.51,44.25,3
"07","MSP",-93.22,44.88,"10","DFW",-97.03,32.89,88
"14","MSP",-93.22,44.88,"16","DTW",-83.35,42.21,79
"18","MSP",-93.22,44.88,"19","FSD",-96.74,43.58,82
"21","MSP",-93.22,44.88,"22","FSD",-96.74,43.58,86
"10","MSP",-93.22,44.88,"13","CLT",-80.94,35.21,92
"13","MSP",-93.22,44.88,"15","DFW",-97.03,32.89,87
"12","MSP",-93.22,44.88,"13","FSD",-96.74,43.58,61
"13","MSP",-93.22,44.88,"16","BUF",-78.73,42.94,75
"11","MSP",-93.22,44.88,"13","DFW",-97.03,32.89,87
"08","MSP",-93.22,44.88,"10","DFW",-97.03,32.89,72
"19","MSP",-93.22,44.88,"20","ORD",-87.90,41.97,114
"19","MSP",-93.22,44.88,"20","LAS",-115.15,36.08,88
"07","MSP",-93.22,44.88,"09","ORD",-87.90,41.97,131
"14","MSP",-93.22,44.88,"15","LAX",-118.40,33.94,29
"18","MSP",-93.22,44.88,"19","JFK",-73.77,40.63,1
"21","MSP",-93.22,44.88,"22","ORD",-87.90,41.97,84
"06","MSP",-93.22,44.88,"07","ORD",-87.90,41.97,90
"21","MSP",-93.22,44.88,"00","IND",-86.29,39.71,56
"17","MSP",-93.22,44.88,"19","IND",-86.29,39.71,20
"07","MSP",-93.22,44.88,"08","ORD",-87.90,41.97,65
"11","MSP",-93.22,44.88,"12","ORD",-87.90,41.97,130
"14","MSP",-93.22,44.88,"16","LAX",-118.40,33.94,56
"14","MSP",-93.22,44.88,"15","ORD",-87.90,41.97,158
